text,label,sentiment
sunday time published bribery allegation based leak million secret document jim boyce vice president fifa gone record stating would support vote find new host corruption allegation proven fifa completed lengthy investigation allegation report cleared qatar wrongdoing despite claim qatari insist corruption allegation driven envy mistrust sepp blatter said fuelled racism british medium 2015 fifa corruption case swiss official operating information united state department justice arrested many senior fifa official zurich switzerland also seized physical electronic record fifa main headquarters,FIFA Morocco,-0.34
june 2017 saudi arabia egypt bahrain united arab emirate yemen cut diplomatic tie qatar accusing destabilising region supporting terrorist group saudi arabia yemen mauritania united arab emirate bahrain egypt letter asked fifa replace qatar world cup host calling country base terrorism october 2017 lieutenant general dhahi khalfan tamim deputy head dubai police general security wrote crisis twitter arabic saying world cup leaf qatar qatar crisis crisis created get away according medium report message appeared imply saudi led blockade qatar enacted due qatar hosting world biggest football event reaction medium coverage tweet dhahi khalfan tweeted said qatar faking crisis claim besieged could get away burden building expensive sport facility world cup,FIFA Morocco,-0.9758
december 2019 world anti doping agency wada handed russia four year ban major sporting event rusada found non compliant handing manipulated lab data investigator russian national team still permitted enter qualification ban applied final tournament decide world champion team representing russia us russian flag anthem could participate wada decision whilst ban active decision appealed court arbitration sport 17 december 2020 russian team banned competing world championship organised sanctioned wada signatory 16 december 2022 day third place playoff russia participation thrown doubt 2022 russian invasion ukraine 24 february three team russia qualifying path czech republic poland sweden announced unwillingness play match russian territory,FIFA Morocco,-0.8519
concern raised right member lgbt community attend tournament homosexuality illegal qatar also punishable death muslim sharia qatar chosen host blatter criticised jokingly telling reporter inquiring concern gay attendee refrain sexual activity apology statement blatter assured fifa tolerate discrimination stated want open game everybody open culture 2022 2013 hassan al thawadi stated everyone would welcome qatar 2022 warned public display affection part culture tradition november 2021 australian footballer josh cavallo came gay october 2021 said would afraid travel qatar play nasser al khater head tournament organising committee replied cavallo would welcome country qatari official initially stated december 2020 accordance fifa inclusion policy would restrict display pro lgbt imagery symbol rainbow flag match world cup,FIFA Morocco,-0.4767
morocco full arabic name al mamlakah al maghribiyyah may best translated kingdom west although west arabic al gharb medieval arab historian geographer sometimes referred morocco al maghrib al aq meaning farthest west distinguish neighbouring region called al maghrib al awsa meaning middle west al maghrib al adn meaning nearest west word morocco derived name city marrakesh capital almoravid dynasty almohad caliphate origin name marrakesh disputed likely come berber word amur akush meaning land god modern berber name marrakesh akc berber latin script turkish morocco known fa name derived ancient capital fe,FIFA Morocco,0.5994
area present day morocco inhabited since least paleolithic time beginning sometime 190 000 90 000 bc recent publication suggested evidence even earlier human habitation area homo sapiens fossil discovered late 2000s near atlantic coast jebel irhoud recently dated roughly 315 000 year ago upper paleolithic maghreb fertile today resembling savanna contrast modern arid landscape twenty two thousand year ago pre existing aterian culture succeeded iberomaurusian culture shared similarity iberian culture skeletal similarity suggested human remains found iberomaurusian mechta afalou burial site european cro magnon remains,FIFA Morocco,0.6369
iberomaurusian culture succeeded beaker culture morocco mitochondrial dna study discovered close ancestral link berber saami scandinavia evidence support theory people living franco cantabrian refuge area southwestern europe late glacial period migrated northern europe contributing repopulation last ice age early part classical antiquity period northwest africa morocco slowly drawn wider emerging mediterranean world phoenician established trading colony settlement substantial chellah lixus mogador mogador established phoenician colony early 6th century bc morocco later became realm northwest african civilisation ancient carthage part carthaginian empire,FIFA Morocco,0.743
earliest known independent moroccan state berber kingdom mauretania king baga ancient kingdom confused modern state mauritania flourished around 225 bc earlier mauretania became client kingdom roman empire 33 bc emperor claudius annexed mauretania directly 44 ad making roman province ruled imperial governor either procurator augusti legatus augusti pro praetore called crisis 3rd century part mauretania reconquered berber tribe,FIFA Morocco,-0.7506
muslim conquest maghreb started middle 7th century achieved umayyad caliphate early following century brought arabic language islam area although part larger islamic empire morocco initially organized subsidiary province ifriqiya local governor appointed muslim governor kairouan indigenous berber tribe adopted islam retained customary law also paid tax tribute new muslim administration first independent muslim state area modern morocco kingdom nekor emirate rif mountain,FIFA Morocco,0.0258
founded salih ibn mansur 710 client state umayyad caliphate outbreak berber revolt 739 berber formed independent state miknasa sijilmasa barghawata according medieval legend idris ibn abdallah fled morocco abbasids massacre tribe iraq convinced awraba berber tribe break allegiance distant abbasid caliph baghdad founded idrisid dynasty 788 idrisids established fe capital morocco became centre muslim learning major regional power,FIFA Morocco,0.4019
11th century onwards series berber dynasty arose sanhaja almoravid dynasty masmuda almohad dynasty morocco dominated maghreb al andalus iberia western mediterranean region 13th century onwards country saw massive migration banu hilal arab tribe 13th 14th century zenata berber marinids held power morocco strove replicate success almohads military campaign algeria spain followed wattasids,FIFA Morocco,0.5719
1549 region fell successive arab dynasty claiming descent islamic prophet muhammad first sharifian saadi dynasty ruled 1549 1659 alaouite dynasty remain power since 17th century morocco faced aggression spain ottoman empire ally pressing westward saadi dynasty country ended aviz dynasty portugal battle alc cer quibir 1578 reign ahmad al mansur brought new wealth prestige sultanate large expedition west africa inflicted crushing defeat songhay empire 1591 however managing territory across sahara proved difficult,FIFA Morocco,-0.7579
death al mansur country divided among son period political fragmentation conflict decline saadi dynasty morocco finally reunited alawi alaouite sultan al rashid late 1660s took fez 1666 marrakesh 1668 230 225 alawis succeeded stabilising position kingdom smaller previous one region remained quite wealthy opposition local tribe ismail ibn sharif 1672 1727 began create unified state jaysh ahl al rif riffian army occupied tangier english abandoned 1684 drove spanish larache 1689 portuguese abandoned mazag last territory morocco 1769,FIFA Morocco,-0.4417
europe industrialised northwest africa increasingly prized potential colonisation france showed strong interest morocco early 1830 protect border algerian territory also strategic position morocco coast mediterranean open atlantic 1860 dispute spain ceuta enclave led spain declare war victorious spain enclave enlarged ceuta settlement 1884 spain created protectorate coastal area morocco,FIFA Morocco,0.7717
1904 france spain carved zone influence morocco recognition united kingdom france sphere influence provoked strong reaction german empire crisis loomed 1905 matter resolved algeciras conference 1906 agadir crisis 1911 increased tension european power 1912 treaty fez made morocco protectorate france triggered 1912 fez riot,FIFA Morocco,-0.8519
spain continued operate coastal protectorate treaty spain assumed role protecting power northern coastal southern saharan zone ten thousand colonist entered morocco bought large amount rich agricultural land others organised exploitation modernisation mine harbour interest group formed among element continually pressured france increase control morocco control also made necessary continuous war among moroccan tribe part taken side french since beginning conquest french colonial administrator governor general marshal hubert lyautey sincerely admired moroccan culture succeeded imposing joint moroccan french administration creating modern school system,FIFA Morocco,0.9201
several division moroccan soldier goumiers regular troop officer served french army world war world war ii spanish nationalist army spanish civil war regulares institution slavery abolished 1925 1921 1926 berber uprising rif mountain led abd el krim led establishment republic rif spanish lost 13 000 soldier annual july august 1921 rebellion eventually suppressed french spanish troop 1943 istiqlal party independence party founded press independence discreet support,FIFA Morocco,-0.9217
party subsequently provided leadership nationalist movement france exile sultan mohammed 1953 madagascar replacement unpopular mohammed ben aarafa sparked active opposition french spanish protectorate notable violence occurred oujda moroccan attacked french european resident street france allowed mohammed return 1955 negotiation led moroccan independence began following year march 1956 french protectorate ended morocco regained independence france kingdom morocco,FIFA Morocco,-0.4019
upon death mohammed hassan ii became king morocco march 1961 morocco held first general election 1963 however hassan declared state emergency suspended parliament 1965 1971 failed attempt depose king establish republic truth commission set 2005 investigate human right abuse reign confirmed nearly 10 000 case ranging death detention forced exile,FIFA Morocco,-0.9756
592 people recorded killed hassan rule according truth commission spanish enclave ifni south returned morocco 1969 polisario movement formed 1973 aim establishing independent state spanish sahara november 1975 king hassan asked volunteer cross spanish sahara 350 000 civilian reported involved green march,FIFA Morocco,-0.4939
month later spain agreed leave spanish sahara soon become western sahara transfer joint moroccan mauritanian control despite objection threat military intervention algeria moroccan force occupied territory moroccan algerian troop soon clashed western sahara morocco mauritania divided western sahara fighting moroccan military polisario force continued many year prolonged war considerable financial drain morocco,FIFA Morocco,-0.4067
1983 hassan cancelled planned election amid political unrest economic crisis 1984 morocco left organisation african unity protest sadr admission body polisario claimed killed 000 moroccan soldier 1982 1985 algerian authority estimated number sahrawi refugee algeria 165 000 diplomatic relation algeria restored 1988,FIFA Morocco,-0.8625
1991 un monitored ceasefire began western sahara territory status remains undecided ceasefire violation reported following decade saw much wrangling proposed referendum future territory deadlock broken political reform 1990s resulted establishment bicameral legislature 1997 morocco first opposition led government came power 1998 king hassan ii died 1999 succeeded son mohammed vi cautious moderniser introduced economic social liberalisation mohammed vi paid controversial visit western sahara 2002,FIFA Morocco,-0.9118
morocco unveiled autonomy blueprint western sahara united nation 2007 polisario rejected plan put forward proposal morocco polisario front held un sponsored talk new york city failed come agreement 2010 security force stormed protest camp western sahara triggering violent demonstration regional capital el aai 2002 morocco spain agreed brokered resolution disputed island perejil,FIFA Morocco,-0.6124
spanish troop taken normally uninhabited island moroccan soldier landed set tent flag renewed tension 2005 hundred african migrant tried storm border spanish enclave melilla ceuta morocco deported hundred illegal migrant 2006 spanish premier zapatero visited spanish enclave first spanish leader 25 year make official visit territory,FIFA Morocco,-0.7096
following year spanish king juan carlos visited ceuta melilla angering morocco demanded control enclave 2011 2012 moroccan protest thousand people rallied rabat city calling political reform new constitution curbing power king july 2011 king landslide victory referendum reformed constitution proposed placate arab spring protest despite reform made mohammed vi demonstrator continued call deeper reform hundred took part trade union rally casablanca may 2012,FIFA Morocco,-0.7964
morocco coast atlantic ocean reach past strait gibraltar mediterranean sea bordered spain north water border strait land border three small spanish controlled exclaves ceuta melilla pe de lez de la gomera algeria east western sahara south since morocco control western sahara de facto southern boundary mauritania internationally recognised border country lie latitude 27 36 longitude 14 adding western sahara morocco lie mostly 21 36 17 ra nouadhibou peninsula slightly south 21 west 17,FIFA Morocco,0.0258
geography morocco span atlantic ocean mountainous area sahara desert morocco northern african country bordering north atlantic ocean mediterranean sea algeria annexed western sahara one three nation along spain france atlantic mediterranean coastline large part morocco mountainous atlas mountain located mainly centre south country,FIFA Morocco,0.0
rif mountain located north country range mainly inhabited berber people 446 550 km2 172 414 sq mi morocco excluding western sahara fifty seventh largest country world algeria border morocco east southeast though border two country closed since 1994 spanish territory northwest africa neighbouring morocco comprises five enclave mediterranean coast ceuta melilla pe de lez de la gomera pe de alhucemas chafarinas island disputed islet perejil,FIFA Morocco,-0.34
atlantic coast canary island belong spain whereas madeira north portuguese north morocco bordered strait gibraltar international shipping unimpeded transit passage atlantic mediterranean rif mountain stretch region bordering mediterranean north west north east atlas mountain run backbone country northeast southwest southeast portion country sahara desert generally sparsely populated unproductive economically,FIFA Morocco,0.0
term area morocco comprised predominantly hot summer mediterranean climate csa hot desert climate bwh zone central mountain range effect cold canary current atlantic coast significant factor morocco relatively large variety vegetation zone ranging lush forest northern central mountain giving way steppe semi arid desert area eastern southern region moroccan coastal plain experience remarkably moderate temperature even summer whole range climate similar southern california rif middle high atlas mountain exist several different type climate mediterranean along coastal lowland giving way humid temperate climate higher elevation sufficient moisture allow growth different specie oak moss carpet juniper atlantic fir royal conifer tree endemic morocco,FIFA Morocco,0.8402
valley fertile soil high precipitation allow growth thick lush forest cloud forest found west rif mountain middle atlas mountain higher elevation climate becomes alpine character sustain ski resort southeast atlas mountain near algerian border climate becomes dry long hot summer extreme heat low moisture level especially pronounced lowland region east atlas range due rain shadow effect mountain system,FIFA Morocco,0.2551
southeasternmost portion morocco hot include portion sahara desert vast swathe sand dune rocky plain dotted lush oasis contrast sahara region south coastal plain fertile central northern region country comprise backbone country agriculture 95 population live direct exposure north atlantic ocean proximity mainland europe long stretched rif atlas mountain factor rather european like climate northern half country make morocco country contrast forested area cover 12 country arable land account 18,FIFA Morocco,0.3612
approximately moroccan land irrigated agricultural use general apart southeast region pre saharan desert area morocco climate geography similar iberian peninsula thus morocco following climate zone mediterranean dominates coastal mediterranean region country along 500 km strip part atlantic coast summer hot moderately hot dry average high 29 84 32 89 winter generally mild wet daily average temperature hover around 48 11 51 average low around 41 46 typical coastal area west mediterranean,FIFA Morocco,-0.2263
annual precipitation area vary 600 800 mm west 350 500 mm east notable city fall zone tangier tetouan al hoceima nador safi sub mediterranean influence city show mediterranean characteristic remain fairly influenced climate owing either relative elevation direct exposure north atlantic ocean thus two main influencing climate oceanic determined cooler summer high around 27 80 term essaouira region almost always around 21 69 medium daily temperature get low 19 66 winter chilly mild wet,FIFA Morocco,0.0772
annual precipitation varies 400 700 mm notable city fall zone rabat casablanca nitra sal essaouira continental determined bigger gap high low result hotter summer colder winter found typical mediterranean zone summer daily high get high 40 104 heat wave usually 32 89 36 96 however temperature drop sun set night temperature usually fall 20 68 sometimes low 10 50 mid summer,FIFA Morocco,-0.4404
winter cooler get freezing point multiple time december february also snow fall occasionally example registered 17 winter 2005 annual precipitation varies 500 900 mm notable city mekn chefchaouen beni mellal taza continental dominates mountainous region north central part country summer hot hot high 32 89 36 96,FIFA Morocco,-0.0516
winter hand cold low usually go beyond freezing point cold damp air come morocco northwest day temperature sometimes get 23 often snow abundantly part country precipitation varies 400 800 mm notable city khenifra imilchil midelt azilal,FIFA Morocco,0.1779
alpine found part middle atlas mountain range eastern part high atlas mountain range summer warm moderately hot winter longer cold snowy precipitation varies 400 1200 mm summer high barely go 30 86 low cool average 15 59 winter high average around 46 low go well freezing point,FIFA Morocco,-0.1621
part country many ski resort oukaimeden mischliefen notable city ifrane azrou boulmane semi arid type climate found south country part east country rainfall lower annual precipitation 200 350 mm however one usually find mediterranean characteristic region precipitation pattern thermal attribute notable city agadir marrakesh oujda south agadir east jerada near algerian border arid desert climate start prevail,FIFA Morocco,-0.296
due morocco proximity sahara desert north sea atlantic ocean two phenomenon occur influence regional seasonal temperature either raising temperature degree celsius sirocco blow east creating heatwaves lowering temperature degree celsius cold damp air blow northwest creating coldwave cold spell however phenomenon last two five day average country region share climatic characteristic morocco portugal spain algeria state california climate change expected significantly impact morocco multiple dimension coastal country hot arid climate environmental impact likely wide varied,FIFA Morocco,0.5574
morocco wide range biodiversity part mediterranean basin area exceptional concentration endemic specie undergoing rapid rate habitat loss therefore considered hotspot conservation priority avifauna notably variant avifauna morocco includes total 454 specie five introduced human 156 rarely accidentally seen barbary lion hunted extinction wild subspecies native morocco national emblem last barbary lion wild shot atlas mountain 1922,FIFA Morocco,-0.068
two primary predator northern africa atlas bear barbary leopard extinct critically endangered respectively relict population west african crocodile persisted draa river 20th century barbary macaque primate endemic morocco algeria also facing extinction due offtake trade human interruption urbanisation wood real estate expansion diminish forested area macaque habitat trade animal plant food pet medicinal purpose souvenir photo prop common across morocco despite law making much illegal trade unregulated causing unknown reduction wild population native moroccan wildlife proximity northern morocco europe specie cactus tortoise mammal skin high value bird falcon bustard harvested various part country exported appreciable quantity especially large volume eel harvested 60 ton exported far east period 2009 2011 morocco home six terrestrial ecoregions mediterranean conifer mixed forest mediterranean high atlas juniper steppe mediterranean acacia argania dry woodland succulent thicket mediterranean dry woodland steppe mediterranean woodland forest north saharan steppe woodland,FIFA Morocco,-0.3182
morocco authoritarian regime according democracy index 2014 freedom press 2014 report gave rating free improved since however morocco ranked hybrid regime democracy index since 2015 freedom press report 2017 continued find morocco press continued free gave partly free rating net freedom freedom world generally following march 1998 election coalition government headed opposition socialist leader abderrahmane youssoufi composed largely minister drawn opposition party formed prime minister youssoufi government first ever government drawn primarily opposition party also represents first opportunity coalition socialist left centre nationalist party included government october 2002 also first time modern political history arab world opposition assumed power following election,FIFA Morocco,0.991
current government headed aziz akhannouch constitution morocco provides monarchy parliament independent judiciary 2011 constitutional reform king morocco retains le executive power whereas prime minister enlarged constitution grant king honorific power among power secular political leader commander faithful direct descendant prophet mohammed presides council minister appoints prime minister political party seat parliamentary election recommendation latter appoints member government constitution 1996 theoretically allowed king terminate tenure minister consultation head higher lower assembly dissolve parliament suspend constitution call new election rule decree,FIFA Morocco,0.7184
since constitutional reform 1996 bicameral legislature consists two chamber assembly representative morocco majlis nuww assembl de presentants 325 member elected five year term 295 elected multi seat constituency 30 national list consisting woman assembly councillor majlis al mustasharin 270 member elected nine year term elected local council 162 seat professional chamber 91 seat wage earner 27 seat parliament power though still relatively limited expanded 1992 1996 even 2011 constitutional revision include budgetary matter approving bill questioning minister establishing ad hoc commission inquiry investigate government action lower chamber parliament may dissolve government vote confidence,FIFA Morocco,-0.0258
morocco member united nation belongs african union au arab league arab maghreb union uma organisation islamic cooperation oic non aligned movement community sahel saharan state cen sad morocco relationship vary greatly african arab western state morocco strong tie west order gain economic political benefit france spain remain primary trade partner well primary creditor foreign investor morocco total foreign investment morocco european union invests approximately 73 whereas arab world invests 19,FIFA Morocco,0.886
many country persian gulf maghreb region getting involved large scale development project morocco morocco african state member african union due unilateral withdrawal 12 november 1984 admission sahrawi arab democratic republic 1982 african union called organisation african unity full member without organisation referendum self determination disputed territory western sahara morocco rejoined au 30 january 2017 august 2021 algeria severed diplomatic relation morocco dispute spain 2002 small island perejil revived issue sovereignty melilla ceuta small enclave mediterranean coast surrounded morocco administered spain century,FIFA Morocco,-0.5859
due conflict western sahara status saguia el hamra de oro region disputed western sahara war saw polisario front sahrawi rebel national liberation movement battling morocco mauritania 1976 ceasefire 1991 still effect united nation mission minurso tasked organizing referendum whether territory become independent recognised part morocco part territory free zone mostly uninhabited area polisario front control sahrawi arab democratic republic administrative headquarters located tindouf algeria,FIFA Morocco,-0.6369
early 1960s late 1980s leadership hassan ii morocco one worst human right record africa world government repression political dissent widespread hassan ii leadership dropped sharply mid 1990s decade abuse committed referred year lead le ann de plomb included forced disappearance assassination government opponent protester secret internment camp tazmamart examine abuse committed reign king hassan ii 1961 1999 government king mohammed set equity reconciliation commission ier according human right watch annual report 2016 moroccan authority restricted right peaceful expression association assembly several law authority continue prosecute printed online medium criticizes government king royal family,FIFA Morocco,-0.9709
also persistent allegation violence sahrawi pro independence pro polisario demonstrator western sahara disputed territory occupied considered morocco part southern province morocco accused detaining sahrawi pro independence activist prisoner conscience homosexual act well pre marital sex illegal morocco punishable six month three year imprisonment illegal proselytise religion islam article 220 moroccan penal code crime punishable maximum 15 year imprisonment violence woman sexual harassment criminalized penalty one month five year fine ranging 200 000 may 2020 hundred moroccan migrant worker stranded spain amid restriction imposed due covid 19 pandemic,FIFA Morocco,-0.9897
morocco economy considered relatively liberal economy governed law supply demand since 1993 country followed policy privatisation certain economic sector used hand government morocco become major player african economic affair fifth largest economy africa gdp ppp morocco ranked first african country economist intelligence unit quality life index ahead south africa however year since first place ranking given morocco slipped fourth place behind egypt,FIFA Morocco,0.7845
tourism one important sector moroccan economy well developed strong tourist industry focused country coast culture history morocco attracted 13 million tourist 2019 tourism second largest foreign exchange earner morocco phosphate industry moroccan government heavily investing tourism development 2010 government launched vision 2020 plan make morocco one top 20 tourist destination world double annual number international arrival 20 million 2020 hope tourism risen 20 gdp,FIFA Morocco,0.9524
large government sponsored marketing campaign attract tourist advertised morocco cheap exotic yet safe place tourist visitor morocco continue european french national making almost 20 visitor european visit april august morocco relatively high number tourist aided location morocco close europe attracts visitor beach proximity spain tourist southern spain coastal area take one three day trip morocco,FIFA Morocco,0.8126
since air service morocco algeria established many algerian gone morocco shop visit family friend morocco relatively inexpensive devaluation dirham increase hotel price spain morocco excellent road rail infrastructure link major city tourist destination port city international airport low cost airline offer cheap flight country tourism increasingly focused morocco culture ancient city,FIFA Morocco,0.8658
modern tourist industry capitalises morocco ancient berber roman islamic site landscape cultural history 60 morocco tourist visit culture heritage agadir major coastal resort third moroccan bed night base tour atlas mountain resort north morocco also popular casablanca major cruise port morocco best developed market tourist morocco marrakech central morocco popular tourist destination popular among tourist one two day excursion provide taste morocco history culture,FIFA Morocco,0.9118
majorelle botanical garden marrakech popular tourist attraction bought fashion designer yves saint laurent pierre berg 1980 presence city helped boost city profile tourist destination 2006 activity adventure tourism atlas rif mountain fastest growth area moroccan tourism location excellent walking trekking opportunity late march mid november government investing trekking circuit,FIFA Morocco,0.9578
according global competitiveness report 2019 morocco ranked 32nd world term road 16th sea 45th air 64th railway give morocco best infrastructure ranking african continent modern infrastructure development port airport rail link top government priority meet growing domestic demand moroccan government invested 15 billion 2010 2015 upgrading basic infrastructure morocco one best road system continent past 20 year government built approximately 1770 kilometer modern road connecting major city via toll expressway moroccan ministry equipment transport logistics water aim build additional 3380 kilometer expressway 2100 kilometer highway 2030 expected cost billion,FIFA Morocco,0.886
focusing linking southern province notably city laayoune dakhla rest morocco 2014 morocco began construction first high speed railway system africa linking city tangier casablanca inaugurated 2018 king following decade planning construction moroccan national railway company oncf first phase planned eventually 500 kilometeres 930 mi high speed rail network morocco extension line marrakesh already planned,FIFA Morocco,0.0
water supply sanitation morocco provided wide array utility range private company largest city casablanca capital rabat two city public municipal utility 13 city well national electricity water company onee latter charge bulk water supply aforementioned utility water distribution 500 small town well sewerage wastewater treatment 60 town substantial improvement access water supply lesser extent sanitation past fifteen year remaining challenge include low level wastewater treatment 13 collected wastewater treated lack house connection poorest urban neighbourhood limited sustainability rural system 20 percent rural system estimated function,FIFA Morocco,-0.128
moroccan government implementing reform improve quality education make research responsive socio economic need may 2009 morocco prime minister abbas el fassi announced greater support science meeting national centre scientific technical research aim give university greater financial autonomy government make responsive research need better able forge link private sector hope would nurture culture entrepreneurship academia announced investment science technology would rise 620 000 2008 million 69 million moroccan dirham 2009 order finance refurbishment construction laboratory training course researcher financial management scholarship programme postgraduate research incentive measure company prepared finance research giving access scientific result could use develop new product morocco ranked 77th global innovation index 2021 74th 2019 moroccan innovation strategy launched country first national innovation summit june 2009 ministry industry commerce investment digital economy,FIFA Morocco,0.9871
moroccan innovation strategy fixed target producing 000 moroccan patent creating 200 innovative start ups 2014 2012 moroccan inventor applied 197 patent 152 two year earlier 2011 ministry industry commerce new technology created moroccan club innovation partnership moroccan office industrial commercial property idea create network player innovation including researcher entrepreneur student academic help develop innovative project ministry higher education scientific research supporting research advanced technology development innovative city fez rabat marrakesh government encouraging public institution engage citizen innovation,FIFA Morocco,0.987
one example moroccan phosphate office office ch rifien de phosphate invested project develop smart city king mohammed vi green city around mohammed vi university located casablanca marrakesh cost dh billion circa 479 million 2015 morocco three technoparks since first technopark established rabat 2005 second set casablanca followed 2015 third tangers technoparks host start ups small medium sized enterprise specializing information communication technology icts green technology namely environmentally friendly technology cultural industry 2012 hassan ii academy science technology identified number sector morocco comparative advantage skilled human capital including mining fishery food chemistry new technology also identified number strategic sector energy emphasis renewable energy photovoltaic thermal solar energy wind biomass well water nutrition health sector environment geosciences 20 may 2015 le year inception higher council education training scientific research presented report king offering vision education morocco 2015 2030 report advocated making education egalitarian thus accessible greatest number,FIFA Morocco,0.9657
morocco population around 37 076 584 inhabitant 2021 est estimated 41 80 resident berber ancestral origin sizeable portion population identified haratin gnawa gnaoua west african mixed race descendant slave moriscos european muslim expelled spain portugal 17th century according 2014 morocco population census around 84 000 immigrant country foreign born resident french origin followed individual mainly various nation west africa algeria also number foreign resident spanish origin,FIFA Morocco,-0.1779
descendant colonial settler primarily work european multinational company others married moroccan retiree prior independence morocco home half million european mostly christian also prior independence morocco home 250 000 spaniard morocco prominent jewish minority decreased significantly since peak 265 000 1948 declining around 500 today morocco large diaspora located france reportedly one million moroccan third generation also large moroccan community spain 700 000 moroccan netherlands 360 000 belgium 300 000,FIFA Morocco,0.3182
religious affiliation country estimated pew forum 2010 99 muslim remaining group accounting le population affiliated islam virtually sunni muslim shia muslim accounting le despite moroccan affiliated islam almost 15 nonetheless describe non religious according 2019 survey conducted bbc research network arab barometer predominantly catholic protestant foreign resident christian community consists approximately 40 000 practising member foreign resident christian reside casablanca tangier rabat urban area,FIFA Morocco,0.0
various local christian leader estimate 2005 2010 000 citizen converted christian mostly ethnically berber regularly attend house church live predominantly south local christian leader estimate may many 000 christian citizen throughout country many reportedly meet regularly due fear government surveillance social persecution number moroccan converted christianity secret worshipper estimated 000 50 000 recent estimate put size casablanca jewish community 500 rabat marrakesh jewish community 100 member remainder jewish population dispersed throughout country population mostly elderly decreasing number young people,FIFA Morocco,-0.25
morocco official language arabic berber country distinctive group moroccan arabic dialect referred darija approximately 89 whole population communicate degree moroccan arabic berber language spoken three dialect tarifit tashelhit central atlas tamazight 2008 fr ric deroche estimated 12 million berber speaker making 40 population,FIFA Morocco,0.0
2004 population census reported 28 population spoke berber french widely used governmental institution medium mid size large company international commerce french speaking country often international diplomacy french taught obligatory language school 2010 10 366 000 french speaker morocco 32 population according 2004 census 19 million moroccan spoke foreign language french english far behind french term number speaker first foreign language choice since french obligatory among educated youth professional according ethnologue 2016 536 590 individual approximately population morocco speak spanish,FIFA Morocco,0.0772
education morocco free compulsory primary school estimated literacy rate country 2012 72 september 2006 unesco awarded morocco amongst country cuba pakistan india turkey unesco 2006 literacy prize morocco four dozen university institute higher learning polytechnic dispersed urban centre throughout country leading institution include mohammed university rabat country largest university branch casablanca hassan ii agriculture veterinary institute rabat conduct leading social science research addition agricultural specialty al akhawayn university ifrane first english language university northwest africa inaugurated 1995 contribution saudi arabia united state al qarawiyin university founded fatima al fihri city fez 859 madrasa considered source including unesco oldest university world,FIFA Morocco,0.9022
many effort made country around world address health issue eradicate disease morocco included child health maternal health disease component health well morocco developing country made many stride improve category however morocco still many health issue improve according research published 2005 16 citizen morocco health insurance coverage,FIFA Morocco,0.7845
data world bank morocco experience high infant mortality rate 20 death per 000 birth 2017 high maternal mortality rate 121 death per 100 000 birth 2015 government morocco set surveillance system within already existing healthcare system monitor collect data mass education hygiene implemented primary education school free resident morocco 2005 government morocco approved two reform expand health insurance coverage first reform mandatory health insurance plan public private sector employee expand coverage 16 percent population 30 percent second reform created fund cover service poor,FIFA Morocco,0.0258
reform improved access high quality care infant mortality improved significantly since 1960 144 death per 000 live birth 2000 42 per 000 live birth 20 per 000 live birth country five mortality rate dropped 60 1990 2011 according data world bank present mortality rate still high seven time higher neighboring country spain 2014 morocco adopted national plan increase progress maternal child health,FIFA Morocco,0.8625
moroccan plan started moroccan minister health dr el houssaine louardi dr ala alwan regional director eastern mediterranean region 13 november 2013 rabat morocco made significant progress reducing death among child mother based world bank data nation maternal mortality ratio fell 67 1990 2010 2014 spending healthcare accounted country gdp since 2014 spending healthcare part gdp decreased,FIFA Morocco,-0.0772
morocco country rich culture civilisation moroccan history hosted many people coming east phoenician jew arab south sub saharan african north roman andalusians civilisation affected social structure morocco since independence veritable blossoming taken place painting sculpture popular music amateur theatre filmmaking moroccan national theatre founded 1956 offer regular production moroccan french dramatic work,FIFA Morocco,0.7003
moroccan literature written mostly arabic berber hebrew french particularly almoravid almohad empire moroccan literature closely related literature al andalus shared important poetic literary form zajal muwashshah maqama islamic literature quranic exegesis religious work qadi ayyad al shifa influential university al qarawiyyin fe important literary center attracting scholar abroad including maimonides ibn al khatib ibn khaldun almohad dynasty morocco experienced period prosperity brilliance learning,FIFA Morocco,0.9313
almohad built kutubiyya mosque marrakesh accommodated fewer 25 000 people also famed book manuscript library book shop gave name first book bazaar history almohad caliph abu yakub great love collecting book founded great library eventually carried casbah turned public library modern moroccan literature began 1930s two main factor gave morocco pulse toward witnessing birth modern literature,FIFA Morocco,0.9246
morocco french spanish protectorate left moroccan intellectual opportunity exchange produce literary work freely enjoying contact arabic literature europe three generation writer especially shaped 20th century moroccan literature first generation lived wrote protectorate 1912 56 important representative mohammed ben brahim 1897 1955 second generation one played important role transition independence writer like abdelkrim ghallab 1919 2006 allal al fassi 1910 1974 mohammed al mokhtar soussi 1900 1963 third generation writer sixty,FIFA Morocco,0.9578
moroccan literature flourished writer mohamed choukri driss chra bi mohamed zafzaf driss el khouri writer important influence many moroccan novelist poet playwright still come 1950s 1960s morocco refuge artistic centre attracted writer paul bowles tennessee williams william burroughs moroccan literature flourished novelist mohamed zafzaf mohamed choukri wrote arabic driss chra bi tahar ben jelloun wrote french important moroccan author include abdellatif laabi abdelkrim ghallab fouad laroui mohammed berrada leila abouzeid,FIFA Morocco,0.6597
