,2022,22,al,amp,argentina,breakingnews,copa,cup,da,days,del,doha,du,el,en,es,est,fans,fifa,fifa22,fifaworldcup,fifaworldcupes,fifaworldcupqatar2022,final,football,goal,la,le,los,lusail,match,messi,mundial,new,nft,para,players,qatar,qatar2022,que,ready,se,soccer,stadium,team,time,win,world,worldcup,worldcup2022
2307,2.2339253898501444e-07,4.268288975569871e-06,5.4367479709273996e-06,5.952995721270385e-06,5.463905464445507e-07,2.9816129027979003e-06,1.7865160675800963e-06,4.80060415478697e-06,5.943141941229717e-06,1.0000027045897406,8.381889721710631e-06,6.510573753050482e-06,5.684586873942465e-06,2.0539207499913438e-06,6.9732399895927305e-06,5.639915600123775e-06,1.0035430335004581e-06,7.779167255913866e-06,1.0000089526823754,5.299086114754641e-06,5.9859951984972106e-06,7.742390923533963e-06,8.139771550719279e-06,3.37530880528254e-06,4.85950610452246e-06,6.235311112304415e-06,9.959306848705718e-06,7.912852051818583e-06,7.700498666361128e-06,7.54764159874569e-06,5.547888816022849e-06,1.861301789329485e-06,4.205429420456899e-06,1.000004005747468,1.6900276680563276e-06,1.054757612121865e-06,6.734126633559097e-06,9.507889783585188e-06,6.535109813182675e-06,9.335620532851125e-06,6.048912282892656e-06,7.417088838458908e-06,6.467736196537881e-06,2.0182538580518506e-06,7.885575781575406e-06,6.911025213732112e-06,3.674012763769703e-06,1.996656106979784e-06,5.94380996596516e-06,1.5036867434655378e-06
2308,1.0000075728777957,8.217673420570782e-08,8.559212901065042e-06,9.119086537471608e-06,5.755186398211006e-06,2.625683611799005e-06,5.9467668462694935e-06,1.0000037561673756,2.0002685281080805e-06,1.5603007943899617e-06,3.971300011539326e-06,4.024546613192434e-06,1.6422803055071478e-06,7.79910318386598e-06,2.2519014440701213e-06,4.789652148584948e-06,5.79112900448866e-06,5.542052846499477e-06,6.313936748714325e-06,2.023481794275234e-06,6.28637737880271e-06,1.6825945295432467e-07,2.0644278435887764e-06,1.0000050173185542,3.086563979255749e-06,1.6870623662839203e-06,4.720038566459917e-07,4.782584086299053e-06,9.523542121461063e-06,6.415074351944851e-06,1.000006082903412,4.5653417425770685e-06,7.047971332359209e-06,8.107514187476116e-06,8.422938707433262e-06,1.72845188220225e-06,8.88139036365644e-07,1.0000063321063677,5.579284508299378e-06,1.5563490093269994e-06,9.704689461676992e-06,4.379313187208955e-06,7.837584758324414e-06,1.1253561370798138e-07,7.802448933650189e-06,8.73467961922451e-06,5.329179672117178e-06,1.0000045291217041,3.053480148051986e-06,8.427232935835194e-06
2309,2.9515012515721564e-06,2.027152410781258e-06,8.776494815115106e-06,5.637298956932042e-06,4.778954274512471e-07,9.484930640974327e-06,1.0000092148474289,8.853800038213019e-06,2.000002428107194,6.333787327354025e-06,7.853788199765343e-06,6.463210028057143e-07,5.0009645217680425e-06,5.9492567517860265e-06,2.808352360754242e-06,3.6231797228086672e-06,1.0000063328005047,1.7069660738244642e-06,3.6507821351649e-06,9.45894470384546e-06,2.4453931342302783e-07,1.0630422585937873e-06,8.471167436319066e-06,2.555468049685339e-07,4.55237414496699e-06,2.175631801758593e-07,3.6402333374983366e-06,5.47332771221317e-06,3.2557975779910724e-06,8.600232446554007e-06,1.295372540751373e-06,5.891432598727075e-06,4.579291425687177e-06,4.186898469877333e-06,1.9896570538253445e-07,1.5013890680199771e-06,7.502747650933873e-06,5.398593784083191e-06,4.359088355854202e-06,9.47530345801234e-06,5.481677915510799e-06,9.574645830858524e-06,2.447306949743773e-06,1.7718757369254026e-06,5.762928289474597e-06,6.165621401495503e-07,9.0053826962099e-06,8.735375046514812e-06,6.816776169943147e-06,1.5583949537382125e-06
2310,4.675782787294642e-06,8.095612442633979e-06,8.95269031143458e-06,9.475008497731752e-08,1.7248175474262208e-06,2.3720155747152218e-06,1.8469460874972266e-06,1.0000024999769093,2.5883407470302958e-06,9.72160760586759e-07,3.958589884741191e-06,1.6253649589413101e-06,8.986978932125849e-06,8.41047289617797e-06,1.0195526317826821e-06,1.2711089450793225e-06,7.973087476153198e-06,7.714166795084303e-06,6.744807696456248e-06,4.726334608896599e-08,1.2483589707639598e-06,9.18214051162245e-06,7.1517184377957785e-06,8.310226886525342e-06,7.232869621459208e-06,1.4779062115499542e-06,8.275389122974436e-06,3.945667030459566e-06,7.24884507946551e-06,8.015488118477521e-07,1.992621993624991e-06,6.736425657023947e-06,6.986685764723833e-08,3.974896202874353e-06,4.00518619256001e-06,1.1300121117878594e-07,8.577515430669838e-06,3.254759353710504e-06,6.3516952477384974e-06,3.334391894718061e-06,1.5627588160351924e-07,1.8917809589006565e-06,4.262779235315593e-06,2.034261659107584e-06,3.036244562872904e-06,1.0334362821354804e-08,9.267626353969362e-06,1.00000578709939,4.477045973930383e-07,3.313002966671769e-06
2311,1.0000043918021853,4.328033666180653e-06,9.700130669803606e-06,8.092728136083769e-06,5.235789784910852e-06,5.399001844665463e-07,4.506521303501412e-06,1.0000059847736402,3.958796137690864e-06,3.8338274239120585e-06,1.942035138566688e-06,8.419021303858333e-07,7.346626616214203e-06,6.604626740416886e-06,7.95304793785925e-06,8.288389242191707e-06,9.510291812256734e-07,4.489005271727727e-06,1.0000029237637689,8.36460106762322e-06,3.4214868170176828e-06,3.915187039849537e-06,1.4090653844915593e-06,3.556022783700008e-07,6.6544789016435485e-06,5.6671856330251954e-06,5.30876939557112e-06,6.574872788690688e-06,9.717001662646138e-06,7.808122616092464e-06,4.239314770112706e-06,1.6482246086834618e-06,5.140684869109513e-07,7.13538804523069e-06,7.703874807322447e-06,6.887057653206934e-06,8.496825164710879e-06,5.450330558492595e-06,6.5125263603087476e-06,6.362919039119484e-06,3.3813719405286004e-06,8.72801725691486e-06,9.452815805320576e-06,7.70075890574673e-08,4.399897442887328e-06,8.585548029149404e-07,3.5394104668535335e-06,1.0000003758136802,5.241321295800065e-06,7.119753190971542e-06
2312,5.354010783215395e-06,2.948050883560032e-06,6.585885081272742e-06,4.761317446777015e-06,1.5548532693726747e-06,9.018078156030163e-06,6.49492926430026e-06,4.866518329575179e-06,9.005657846227411e-07,8.73627967408485e-06,1.0000080521331347,7.080101852760877e-06,9.774566033565302e-06,1.000007321324127,8.312836478371003e-06,6.580723719578672e-06,4.845669863121137e-06,9.126245559164335e-06,3.7653128632036385e-06,5.853743973398295e-06,1.0000003909843023,1.4364742639273897e-07,2.319774006808403e-06,3.1972432177418387e-06,4.141484222952687e-06,4.201811990745795e-06,7.121091130778779e-06,2.042365853667526e-06,9.126724264724292e-06,6.019522708846249e-06,5.072089412842432e-06,9.173619257618837e-07,7.502073020851138e-06,7.131711062868876e-06,9.405111094118704e-06,1.0000058332435802,8.787105287789067e-06,3.5715773407855746e-06,8.42754190682744e-06,2.923729584869457e-06,5.906983329977002e-06,9.80577622774498e-06,4.623181990830192e-06,4.848553387242475e-06,2.133305746794435e-06,9.114393629506348e-06,8.437559126625994e-07,5.960238727852452e-06,2.9562881363439866e-06,7.66497744324608e-06
2313,2.410398313910134e-07,1.773111519091545e-06,6.512450750294604e-06,4.695567675469792e-06,8.475322091253582e-06,9.285856938890728e-06,4.703637952817654e-06,3.6272166379530403e-06,2.4020460577090167e-06,4.642427426202727e-06,8.209381135707007e-06,5.738723079968751e-06,4.383684473402958e-06,4.215439032606694e-07,1.96036221059132e-06,3.785328562808668e-06,7.759264464147094e-06,6.129043523899434e-06,5.4927083789089185e-06,3.3155453503446313e-06,1.0000036437804745,5.725439441902986e-06,1.912827640957081e-06,1.0000065918025565,3.6679828830076034e-07,9.454557354650515e-06,4.992770639734012e-06,9.071404980371509e-06,3.839222314505346e-06,7.2215311756668906e-06,3.1512323114495267e-06,8.401427864218591e-06,3.2676863108336356e-06,1.5190530861553931e-06,3.770102927887409e-07,5.659463885735472e-06,8.478311395607709e-06,1.0000019686830726,7.486350965015618e-06,5.285522348880646e-07,2.811636464611356e-07,7.447033221512512e-06,3.790717672695583e-06,4.3889145592800854e-06,3.2069719248895525e-06,3.8790261389528005e-06,8.747362881823382e-06,9.284874457392501e-06,8.83797552945148e-06,2.2771464168687297e-06
2314,7.823857464164743e-06,6.466801187928617e-06,8.268283920175206e-06,2.868468066504104e-07,2.6041198067950914e-08,9.728328975118493e-06,8.505967777187225e-06,3.7665980145342705e-06,1.0000020830864544,1.4400837214649988e-06,5.446830842220742e-06,1.3418232926136443e-06,1.0201853087323066e-06,2.0342333277290936e-06,9.373961300570763e-06,2.1080183779531548e-06,7.321984317142062e-06,7.3047012985332496e-06,1.652780423195619e-06,3.707158431425315e-06,2.072789673156509e-06,4.638598926651326e-06,5.715688345339912e-06,3.931032791646613e-06,4.595621706779323e-06,6.137036595033317e-06,4.901831070795239e-06,3.4758698430992045e-06,6.729110742199519e-06,5.470724186381893e-06,4.29346463443849e-06,8.174783580837928e-06,7.003878110672504e-06,8.126564275120082e-06,6.639803626721497e-06,7.069781608330522e-06,8.834960695978243e-06,5.777384153656195e-06,4.644229323130592e-06,8.547492595686993e-06,1.4669492822128674e-06,4.830410488568107e-06,9.337326696478943e-07,2.7324061161579285e-06,1.4314722332077413e-06,5.570786585041771e-06,1.1545942316691705e-07,5.696143234927153e-07,4.983169913912148e-06,8.083387135622446e-06
2315,1.0000058140999735,8.019387023128583e-06,8.21628900924011e-06,3.025519737333792e-06,6.514599690454347e-06,7.092857030287714e-07,1.5409069465124439e-06,7.377915794163648e-06,6.9617360858305185e-06,7.898419454584423e-06,1.1887300466856534e-06,2.315320074840717e-06,1.0165834757683502e-06,7.483426823055773e-06,1.2052073337439585e-06,6.184451844540937e-06,4.177108355766333e-06,8.026004873329134e-06,9.944515440191033e-06,8.489890060180399e-06,2.177319327691323e-06,2.8213012319926336e-06,9.217309161326043e-06,4.571333326087019e-06,5.877915571801299e-06,1.661574282205234e-06,1.0000039785968813,9.318085074552068e-06,1.5447610254667422e-06,2.6107997655170115e-06,5.011649273173514e-07,6.345594751420266e-06,4.598694223608106e-06,6.35985713771591e-06,7.243967150148799e-06,9.909874591454196e-06,8.974272564445758e-06,4.944931398819156e-06,2.9928635920179904e-06,4.596904578397391e-06,4.137793925652367e-07,3.838933978560347e-06,3.064132991035912e-06,4.72486099804876e-06,5.17477512863414e-06,2.1140716022253204e-06,4.712081797318666e-06,2.7845825516926717e-06,9.878450283803692e-06,9.696094732549796e-06
2316,1.6288025173206933e-06,1.465011286611473e-07,5.838242756073098e-07,7.801993798168151e-07,8.892749000106612e-06,1.9019176772513981e-06,9.823107875505152e-06,6.021659985737996e-06,3.1189632716159725e-06,1.6600830348439511e-07,3.933740446912756e-06,8.900774109137329e-06,7.081708662971062e-06,2.408057119881746e-07,5.630620043369329e-06,8.976918282812786e-07,3.492413856192187e-06,3.980649122136952e-06,5.464936643598684e-07,8.384214879750266e-06,1.00000173475769,8.13915414701674e-06,5.585248667935583e-07,8.927837858830768e-06,8.60722069547969e-07,7.854512697028339e-06,6.6476187160042405e-06,2.1980121076842632e-06,1.7728160567563225e-06,9.109990347030832e-06,7.4337052692872425e-06,1.0000001250994843,1.697326221282769e-06,1.7867103362805604e-06,7.460012402976125e-06,1.2478695673536157e-06,7.462262001482149e-06,8.496527022169349e-06,1.0000029404494144,1.7625375538226897e-06,1.0000090012934104,9.711083835122268e-06,8.970627958311295e-06,3.5392489812999166e-06,7.77713692887646e-06,8.259817940465323e-06,1.2196054531137924e-07,4.554707832149479e-06,7.592999131068549e-06,4.250848833422429e-06
2317,1.0000039901118174,7.868179346975847e-06,4.919856398816655e-06,7.1296732589270436e-06,1.922890348845328e-06,6.196371626095654e-08,5.788565489993873e-06,1.0000050206482534,9.179895841002338e-06,3.0821008428270425e-06,6.702739297854276e-06,8.840843588397013e-06,3.2893686292703677e-06,3.755900620208033e-06,5.6881561864272825e-06,2.366959269651127e-06,5.66664380196843e-06,4.488206315646997e-06,8.135253493546445e-06,5.908607299921482e-06,1.000002331456648,1.4909354778874218e-06,6.910786675775294e-07,3.380844348696011e-07,8.458351637511538e-06,5.868319357671201e-06,1.3856392650017901e-06,1.1141384985468218e-06,1.646260616052271e-06,9.039704727782885e-06,9.320339362079542e-06,6.060134555633224e-06,2.505875326268039e-06,7.286748324096626e-07,9.557111251001746e-06,8.419069926744472e-06,2.5868444273489258e-06,8.342200940687352e-06,1.000004266464887,9.43882075248658e-06,6.389347595079141e-06,6.995925855889007e-06,8.274562885807012e-06,1.8421928935343326e-06,4.486952289368854e-06,8.151006204447554e-07,1.0000088498718638,1.000003052318851,7.827393201040742e-06,1.0000047422606568
2318,9.275776590477756e-06,6.037880457674534e-06,3.4917157499163366e-06,3.6388363635432743e-06,5.745874281382356e-06,3.4090263096860953e-06,5.152384032468249e-07,6.1937441344773e-06,9.100117419170113e-06,9.660112784000876e-06,8.019744659730882e-06,2.305163103695661e-06,3.754428022400144e-06,4.081473636271559e-06,6.475906311025398e-06,8.944128662661049e-06,5.091130492766108e-06,4.059000141483232e-06,7.986990326984726e-06,3.499153239101889e-06,9.22285025076751e-06,4.418712256612553e-06,2.2620120369471867e-06,8.667742056715361e-06,5.056818596027592e-06,6.989961419526635e-06,6.806586302143934e-06,5.1924453629021905e-06,7.220054670705594e-06,3.2778246155738723e-06,1.090532034039289e-06,2.205555358292859e-06,1.3794850112214176e-06,3.147311839695416e-06,1.0945665668881855e-06,4.760720183542419e-06,2.4088104053816087e-06,4.495385622761611e-06,3.547078008884649e-06,1.0919018493775513e-06,1.7643008176919386e-06,3.7253069535155504e-07,1.0091758104922455e-06,9.273298146300596e-06,2.4615349405917433e-06,4.862316408561099e-06,2.1081124242058226e-06,4.603479790485241e-06,2.361876571837178e-06,3.2438477098994447e-06
2319,8.406725202988268e-06,7.416526747507944e-06,7.095623474902742e-06,4.994524953256781e-06,5.152858911801109e-06,4.907238574421164e-06,7.735090281989399e-06,8.519422680503687e-06,2.777661530182386e-06,6.249675077474016e-07,5.567178823484423e-06,9.699875150404694e-06,3.822208103285521e-06,7.623548525920649e-06,1.628736073997489e-06,7.643476185429608e-06,3.2312109829987415e-06,7.198738860566655e-06,8.639742640316789e-06,5.267007471379032e-06,9.781817478540794e-06,7.150556977055678e-06,3.3648382313020035e-07,6.458032208533142e-06,8.319758252381794e-06,3.2525900755974594e-06,4.642601280121412e-06,8.462588935821343e-06,1.1730887581755236e-06,4.2329749707589276e-06,8.417738323171389e-06,9.125201403008982e-06,8.24891408118883e-06,7.233079961280949e-06,1.60864542048625e-06,7.837841917566594e-06,1.457753492290538e-06,2.9283553608524964e-06,9.041118996165647e-06,9.013611182394291e-06,1.909276803930856e-06,9.961266472078745e-07,7.735203048099327e-06,5.731560218841137e-07,5.271394904780458e-07,6.251962302272739e-06,2.7803763585696408e-06,3.140645063310864e-06,9.189250853793307e-06,4.525404238308823e-06
2320,1.480004464685102e-06,7.936843546968406e-06,5.775590317124886e-06,8.64282701674865e-06,2.8686886609878226e-06,8.270552799366845e-06,2.6321610308998533e-06,1.0000058294609353,1.6475768100099254e-06,2.893245271184264e-06,9.416543346646705e-06,7.001463044863864e-06,8.137915217316728e-06,4.714197700932252e-06,6.792958020884919e-06,3.977612559724039e-06,2.921891608917605e-06,8.75228772831771e-06,1.0000032174006472,6.998775357421566e-06,6.669794770238059e-07,6.5365969969092695e-06,3.810417544475671e-06,6.926697832587716e-06,6.175090047730635e-06,5.809638550642043e-06,6.153245274819165e-06,6.166110239753718e-06,5.772873905531988e-06,6.843826346859388e-06,6.314258918888122e-06,9.169076986941172e-07,3.3512136418710815e-06,1.4290329431108541e-06,1.7458543237317781e-06,3.2317094899003265e-06,1.7347925429869183e-07,9.76403716704254e-06,8.347020069524808e-06,2.6183672682692117e-06,6.667643174316667e-06,8.42079198271692e-06,3.7996015615996164e-06,1.5546242926930112e-06,3.966709657009131e-06,6.462768251939636e-06,6.274986407081172e-06,1.000009623912603,6.122112201457414e-06,4.413875212140387e-06
2321,3.7702140471690294e-07,2.5471302303612976e-06,6.704316455430432e-06,3.620084826509179e-06,8.080844547897105e-06,6.683965938129795e-06,1.8113753740243801e-06,4.082192083618002e-06,3.90830049446262e-06,6.6888131207193795e-06,4.486347235534725e-06,1.0000062300056054,1.0176007677959255e-06,1.9406882053803654e-06,1.4384240668940175e-07,3.6329788998437697e-06,2.2211128814634763e-06,4.280017967564149e-06,1.0000090307565168,9.479630478284884e-06,7.300588246076196e-06,1.8327749177969845e-06,5.8397249132760694e-06,6.769612190079241e-06,2.7707148656418392e-06,3.4020820533959163e-06,9.498375844905448e-06,3.0462488703316386e-06,7.720341477316362e-07,7.26591289272203e-06,1.850722735330952e-06,6.8905410449836566e-06,1.3442029926125688e-06,1.0000067228482767,1.7715202661409047e-06,5.964231981103019e-07,9.2236616333093e-07,1.0000037483383841,5.0386300270669504e-06,3.878593969776894e-06,7.763007624738533e-06,6.955842481970861e-06,4.301889967973999e-06,1.5560816349384379e-06,4.851693372331186e-06,6.176457525310778e-06,5.584188651997236e-06,8.884240039381248e-06,3.2883150687919487e-06,5.058039509952546e-06
2322,5.953539419899626e-06,7.001714403671807e-06,7.881814369112611e-06,7.041442334506659e-06,4.894070294269611e-06,9.194104457895598e-06,3.579661628559239e-07,4.044278498601563e-06,2.315718383783061e-07,3.069734427947445e-06,3.112866264738135e-06,5.081191553419448e-06,6.0359119625687835e-06,1.4495599751637012e-06,5.066399023776025e-06,5.247215391894283e-06,6.050700159990527e-06,3.58618668975105e-06,2.7369892689552823e-06,6.53447554836647e-06,2.0000097719592134,6.165559187491722e-06,6.6974879135273055e-06,7.663953573954885e-07,3.5794287614096e-06,7.657326542634993e-06,5.386943907601316e-06,1.0259564610141882e-06,1.8777722644900998e-06,6.960028823161333e-06,1.8108556652796061e-06,1.1143099609780694e-06,5.278518942812536e-06,9.655805414887302e-06,8.317552420715092e-06,7.2422873070490355e-06,7.63910316394341e-06,9.93722822915458e-06,5.619468479460168e-06,5.483428113225575e-07,1.993750942473517e-06,4.713654119771245e-06,8.754237918221136e-06,8.3101977295634e-06,8.481555234556187e-06,2.187854515029497e-06,9.19232830759217e-06,4.995841882395569e-06,2.1393279031073687e-06,4.782553688290601e-06
2323,7.741462306241779e-06,6.228487744162885e-06,8.142646686358786e-06,4.626907569284604e-06,5.381822813880252e-06,3.744406414002075e-06,9.849403830917638e-06,4.9454402126423736e-06,4.420318285034743e-06,9.676599557368063e-06,6.147590728671573e-06,2.0768457273533484e-06,3.5147909770356736e-06,8.44917906802433e-06,1.093145647581596e-06,5.859676042426124e-06,4.855736611721215e-06,4.524434144253389e-06,5.4466543880775366e-06,9.501018165192242e-06,1.0000002239761951,2.7781921387099796e-06,2.062560708283855e-06,4.546768297843266e-06,7.850139992780388e-06,2.0440569711922984e-06,1.0000025605886709,1.0000094750976944,6.551039723478359e-07,5.066353293374068e-06,8.139972280739064e-06,1.3312455932497214e-06,3.4751604034026297e-06,8.860356679732477e-06,5.598244673865272e-06,8.161653855018236e-07,3.0518470237522535e-06,5.2381662734743e-06,9.410437217054243e-06,3.5070968075252043e-06,4.996648254954894e-06,4.3813084527575215e-06,1.624603104933008e-06,3.4110282122489437e-06,2.5268108576403527e-06,6.78129604763605e-06,4.775603537272772e-06,4.381915047647081e-06,9.290462306598064e-06,5.875805079839243e-06
2324,3.5193463511458002e-06,7.893487717031292e-06,3.6962033839833366e-06,3.524615595836978e-06,5.861031293809685e-06,4.79059027323609e-06,4.6491534218346956e-08,8.706112730777529e-06,8.648598703755415e-06,3.180548391772288e-06,1.7342038653091852e-06,7.066048256971218e-06,3.878538370552762e-06,9.655939146876459e-06,4.508848720843621e-06,2.0000024307490114,2.7764651511262464e-06,4.308083209775753e-06,2.305071207203622e-06,5.418856055650666e-06,1.00000150673691,2.7687639943039956e-06,2.4577328715714445e-06,9.98806356431727e-06,3.459676903435605e-07,5.578372601233951e-06,6.916150348726235e-06,4.598722138783727e-06,8.247224550009584e-06,7.429678141188145e-06,5.861161136918612e-06,1.7663736206718064e-06,4.845279721629802e-06,1.900775439582252e-06,8.499946549887215e-06,6.520884980344766e-06,3.487912132857737e-06,3.832053885140937e-06,5.341239328788912e-06,5.1282571501860375e-06,7.778597895869988e-07,9.173828695992284e-06,5.3051773392947434e-06,4.4903922120483854e-06,7.2654590853508375e-06,3.7813127050480936e-06,2.2204664815094755e-06,8.13057770143133e-06,2.3864185756372617e-09,2.857781962045475e-06
2325,7.536582392076657e-06,8.954159060250286e-06,4.894375112101223e-06,7.531927818067519e-06,4.280216206744525e-06,5.437915683741597e-06,5.60114318686208e-06,1.000002665405553,6.222759018145608e-07,2.171381823369129e-06,1.0035415928278835e-07,9.12944698346816e-06,7.247734653993078e-06,3.6234625231007645e-06,5.1269294683648465e-06,1.0352215105031326e-06,9.93496786900905e-07,2.1333066287658434e-06,5.360341807106881e-06,3.119345121550925e-06,2.4203067208721498e-06,5.845948852092055e-06,5.267823387989399e-06,5.467785177417018e-06,6.874703692941513e-06,9.77274999315691e-06,9.640045343969706e-06,6.128543454187673e-06,6.318793302312593e-06,8.962338506825448e-06,3.4983630318024033e-06,1.778437405347374e-06,9.270015285609205e-06,1.975071687602992e-06,2.4477903765911328e-06,5.39294608211517e-06,1.528940782233801e-06,7.016765143930599e-06,1.9458372525921643e-07,6.410217979232938e-06,9.502234387268276e-06,9.295317089716466e-06,5.683561617706841e-06,5.874459745487545e-06,4.055025277251765e-06,6.2595925862017295e-06,1.0697628391425185e-07,1.0000066654229747,4.542967545772758e-06,9.654931141096524e-06
2326,3.0645718379055613e-06,1.6810227425192483e-06,8.093809657669489e-06,5.844762968560303e-06,7.288463100921956e-06,2.410282719143132e-06,6.777325133415518e-06,4.102709896279524e-06,4.440205630616543e-06,6.909323949287027e-06,2.8911306503189885e-06,9.106637611586671e-06,2.724272162318626e-06,1.36644450212983e-06,3.4072088199708832e-06,1.062114131204549e-06,3.067578642314517e-07,2.908056674728854e-07,5.132901063230916e-06,9.323703189986536e-06,6.481552916473868e-06,5.674661844037677e-07,9.05212051832573e-06,3.0448152340579295e-07,1.7392370933404512e-07,1.6927438696857857e-06,7.878110193286453e-06,4.81548341898847e-06,8.756343582649254e-06,6.807856653646146e-06,2.7375153460457614e-06,4.445479119890157e-06,6.468891925471631e-06,6.699918302433717e-06,2.3063882222946153e-06,2.101720047263931e-06,7.011748004875807e-07,4.912869024516384e-06,3.990352132715484e-06,7.244287701625564e-06,1.5860870829030539e-06,5.84194564268097e-06,1.5827585106314092e-06,2.275155023667288e-06,1.47091726872046e-06,7.2480931106995974e-06,8.397378140980987e-06,2.037786745188123e-06,2.9438181934236765e-06,7.74240279081017e-06
2327,9.013482125014999e-06,1.4027594859303817e-06,7.249131851111134e-06,3.065360937945463e-06,4.113279330134101e-07,3.125386082052424e-06,9.45070680675384e-07,6.753672638233449e-06,2.2973666995289147e-06,1.0000063562746686,5.8769466412202935e-06,1.7094984276866422e-06,2.4659892085243087e-06,1.2779221845787514e-06,5.733024886402323e-06,2.4606857724251666e-06,4.032680279330961e-06,7.2525809396002e-06,8.640424335679754e-07,4.393136706104894e-06,1.0000086547781075,2.1131948094827658e-07,1.0450404253102408e-06,5.622765693151561e-06,4.949339455477009e-07,1.0000026274884766,4.2528659119941087e-07,9.016217103077977e-06,5.594147623507086e-06,5.960883597427787e-06,1.6684119762655692e-06,4.1264945330111714e-08,1.8350227421193767e-06,6.665973395409481e-06,9.501220457884948e-06,6.315620358230299e-06,7.314002248250304e-06,5.253805651567871e-06,3.5534026255090594e-06,4.962363539070515e-06,2.117637072127008e-06,6.02165960022768e-07,6.6098983033193165e-06,7.366406278475447e-06,5.329562723084634e-06,9.959541694696474e-06,6.392857371220283e-06,2.7336013941662575e-06,4.988652988195184e-06,6.48411555013995e-06
2328,4.544804595090102e-07,5.410618473479438e-06,1.1524953642326131e-06,8.450426650349102e-06,5.757500718748344e-06,7.644100437756438e-06,5.584049400369385e-06,3.35707824345066e-06,5.714472462664946e-06,6.297646517378147e-06,9.658569234249287e-06,2.7981735268509467e-06,1.9954310516984054e-06,1.8038389221577922e-06,8.256921074397262e-07,6.691789024356299e-07,4.915679026615022e-06,1.1986296730445057e-06,1.6849438391779015e-06,7.005500831146452e-06,1.0000067544496127,9.697342017242353e-06,1.783274191977855e-06,6.398880293779011e-06,2.5747687555985357e-06,6.2572065243544786e-06,6.814523811569141e-06,8.706730154189317e-06,9.607405177091012e-06,7.252144157922659e-07,9.394980780070569e-06,8.484171294585699e-06,3.527526396574664e-06,8.311541043658528e-06,2.6432428264597543e-06,3.703951893747826e-06,3.7246079394613488e-06,4.3615630309000624e-07,8.582845087625984e-06,5.758890472541555e-06,3.996500454545252e-06,3.0852554286642754e-06,4.291886393434998e-06,4.793160744792621e-06,2.1167483755254427e-06,1.1491812004005343e-06,3.4262833649864545e-06,4.3227626418239325e-06,7.933120330539929e-06,6.693483922921405e-06
2329,1.728525972136511e-06,8.638264259796448e-06,4.6842037099850136e-07,7.651254924121243e-06,6.9274500871649944e-06,9.85017970135279e-06,6.3064499264369076e-06,6.793141363292306e-06,5.467795476800388e-06,2.5103233335169e-06,4.3336262068305724e-06,1.0000041593101332,5.066208345450261e-06,3.5689698792545713e-06,5.635067839940409e-06,8.811945053954306e-06,7.268895121778099e-06,4.300575782903904e-06,1.778545065650017e-07,6.9329495072743525e-06,1.0000062902412639,3.5244061740357836e-06,1.5034060261386018e-06,2.321148957426449e-06,1.4373834704088962e-06,6.641073357309485e-06,1.6227957514720505e-07,8.221449211657861e-06,5.698117597426926e-06,9.092339546876186e-06,5.638649675422392e-06,5.306998164452817e-06,6.348762887043625e-06,8.970245222455988e-06,6.179994655091321e-06,6.4187811702424805e-06,3.4694139160570217e-06,7.433073966613086e-06,1.0000082556122811,7.591351716279532e-06,5.125535072589982e-07,2.8729999561044787e-06,7.436889832816251e-06,8.805934100416826e-06,8.781061393524798e-06,7.794052308046344e-06,9.3902529062963e-06,5.161841916788813e-06,7.463553483906694e-06,6.849222213918735e-06
2330,6.499679595967404e-06,9.346872783599099e-06,6.074142561541917e-06,1.2579899083116853e-06,1.0000068827283404,2.918634891611879e-06,1.4700510308069538e-06,5.941467170691709e-06,7.566802269297004e-06,4.7761219610071475e-06,1.6484454688271812e-06,1.3581419881050183e-06,2.1156117379019336e-06,9.553334303588711e-06,9.632912084547195e-06,4.387697119942902e-06,8.127355525265036e-06,7.517535039856595e-06,4.570554659191274e-06,4.1746640461273356e-06,9.920339934879907e-06,7.497946734406383e-06,2.007540131449536e-06,1.0729142380890222e-06,5.105123635723091e-06,5.152303123948189e-06,1.7125203314444639e-06,9.184421976275728e-06,8.978748457505316e-06,6.514228766663675e-06,5.029325708164418e-06,2.8343465611099965e-06,3.9001381043203e-06,1.8006136654712013e-06,2.835674237206215e-06,6.492078846575961e-06,5.058392168025503e-06,4.280434024675643e-06,6.5487735035890665e-06,8.589807802097483e-06,2.661278907406569e-06,7.910791777122093e-06,1.7380423309177297e-06,2.9139638425437756e-06,9.354651987761933e-06,9.383189028511761e-06,7.490461266837775e-06,3.257176568411835e-06,2.6809219827480317e-06,6.829235231173573e-06
